year,league_id,division_id,rank,games_played,home_games,wins,losses,division_winner,wild_card_winner,league_winner,world_series_winner,runs_scored,at_bats,hits,doubles,triples,homeruns,walks,strikeouts_by_batters,stolen_bases,caught_stealing,batters_hit_by_pitch,sacrifice_flies,opponents_runs_scored,earned_runs_allowed,earned_run_average,complete_games,shutouts,saves,outs_pitches,hits_allowed,homeruns_allowed,walks_allowed,strikeouts_by_pitchers,errors,double_plays,fielding_percentage,home_attendance
1886.0,1,1,2.0,126.0,78.01447574334898,87.0,36.0,0,0,0,0,829.0,4501.0,1260.0,176.0,81.0,53.0,374.0,426.0,194.0,47.54624277456647,45.170547147846335,44.23338048090523,538.0,350.0,2.85,122.0,8.0,0.0,3311.0,995.0,20.0,270.0,592.0,373.0,82.0,0.928,1375101.5418535126
1886.0,1,1,7.0,123.0,78.01447574334898,30.0,91.0,0,0,0,0,494.0,4236.0,967.0,177.0,48.0,19.0,269.0,608.0,96.0,47.54624277456647,45.170547147846335,44.23338048090523,872.0,575.0,4.85,117.0,4.0,0.0,3200.0,1345.0,27.0,246.0,442.0,482.0,79.0,0.91,1375101.5418535126
1886.0,1,1,3.0,124.0,78.01447574334898,75.0,44.0,0,0,0,0,692.0,4298.0,1156.0,175.0,68.0,21.0,237.0,410.0,155.0,47.54624277456647,45.170547147846335,44.23338048090523,558.0,338.0,2.86,119.0,3.0,1.0,3186.0,1029.0,23.0,280.0,588.0,359.0,70.0,0.929,1375101.5418535126
1886.0,1,1,4.0,119.0,78.01447574334898,71.0,43.0,0,0,0,0,621.0,4072.0,976.0,145.0,66.0,26.0,282.0,516.0,226.0,47.54624277456647,45.170547147846335,44.23338048090523,498.0,285.0,2.45,110.0,10.0,2.0,3137.0,923.0,29.0,264.0,540.0,393.0,46.0,0.921,1375101.5418535126
1886.0,1,1,6.0,126.0,78.01447574334898,43.0,79.0,0,0,0,0,547.0,4250.0,1001.0,183.0,46.0,30.0,235.0,656.0,156.0,47.54624277456647,45.170547147846335,44.23338048090523,712.0,388.0,3.24,118.0,6.0,0.0,3232.0,1050.0,34.0,392.0,501.0,452.0,92.0,0.914,1375101.5418535126
1886.0,1,1,8.0,122.0,78.01447574334898,28.0,92.0,0,0,0,0,445.0,4082.0,856.0,135.0,51.0,23.0,265.0,582.0,143.0,47.54624277456647,45.170547147846335,44.23338048090523,791.0,497.0,4.3,115.0,4.0,0.0,3123.0,1147.0,34.0,379.0,500.0,458.0,69.0,0.91,1375101.5418535126
1887.0,1,1,5.0,127.0,78.01447574334898,61.0,60.0,0,0,0,0,834.0,4531.0,1255.0,185.0,94.0,53.0,340.0,392.0,373.0,47.54624277456647,37.0,44.23338048090523,792.0,539.0,4.41,123.0,4.0,1.0,3302.0,1226.0,55.0,396.0,254.0,522.0,94.0,0.905,1375101.5418535126
1887.0,1,1,3.0,127.0,78.01447574334898,71.0,50.0,0,0,0,0,813.0,4350.0,1177.0,178.0,98.0,80.0,407.0,400.0,382.0,47.54624277456647,20.0,44.23338048090523,716.0,433.0,3.46,117.0,4.0,3.0,3378.0,1156.0,55.0,338.0,510.0,472.0,99.0,0.914,1375101.5418535126
1887.0,1,1,1.0,127.0,78.01447574334898,79.0,45.0,0,0,1,1,969.0,4689.0,1404.0,213.0,126.0,55.0,352.0,258.0,267.0,47.54624277456647,38.0,44.23338048090523,710.0,490.0,3.95,122.0,3.0,1.0,3349.0,1172.0,52.0,344.0,337.0,394.0,92.0,0.925,1375101.5418535126
1887.0,1,1,8.0,127.0,78.01447574334898,37.0,89.0,0,0,0,0,628.0,4368.0,1080.0,162.0,70.0,33.0,300.0,379.0,334.0,47.54624277456647,44.0,44.23338048090523,965.0,634.0,5.24,118.0,4.0,1.0,3264.0,1289.0,60.0,431.0,245.0,479.0,105.0,0.912,1375101.5418535126
1887.0,1,1,4.0,129.0,78.01447574334898,68.0,55.0,0,0,0,0,816.0,4516.0,1259.0,167.0,93.0,48.0,361.0,326.0,415.0,47.54624277456647,47.0,44.23338048090523,723.0,442.0,3.58,123.0,5.0,1.0,3335.0,1096.0,27.0,373.0,415.0,431.0,83.0,0.92,1375101.5418535126
1887.0,1,1,2.0,128.0,78.01447574334898,75.0,48.0,0,0,0,0,901.0,4630.0,1269.0,213.0,89.0,47.0,385.0,346.0,355.0,47.54624277456647,52.0,44.23338048090523,702.0,437.0,3.47,119.0,7.0,1.0,3398.0,1173.0,48.0,305.0,435.0,471.0,76.0,0.912,1375101.5418535126
1887.0,1,1,6.0,125.0,78.01447574334898,55.0,69.0,0,0,0,0,621.0,4414.0,1141.0,183.0,78.0,20.0,319.0,381.0,221.0,47.54624277456647,38.0,44.23338048090523,750.0,507.0,4.12,123.0,4.0,0.0,3326.0,1287.0,39.0,246.0,248.0,425.0,70.0,0.921,1375101.5418535126
1887.0,1,1,7.0,126.0,78.01447574334898,46.0,76.0,0,0,0,0,601.0,4314.0,1039.0,149.0,63.0,47.0,269.0,339.0,334.0,47.54624277456647,41.0,44.23338048090523,825.0,508.0,4.19,124.0,3.0,0.0,3271.0,1216.0,47.0,299.0,396.0,483.0,77.0,0.909,1375101.5418535126
1888.0,1,1,4.0,137.0,78.01447574334898,70.0,64.0,0,0,0,0,669.0,4834.0,1183.0,167.0,89.0,56.0,282.0,524.0,293.0,47.54624277456647,32.0,44.23338048090523,619.0,355.0,2.61,134.0,7.0,0.0,3676.0,1104.0,36.0,269.0,484.0,494.0,91.0,0.917,1375101.5418535126
1888.0,1,1,2.0,135.0,78.01447574334898,77.0,58.0,0,0,0,0,734.0,4616.0,1201.0,147.0,95.0,77.0,290.0,563.0,287.0,47.54624277456647,28.0,44.23338048090523,659.0,390.0,2.96,123.0,13.0,1.0,3559.0,1139.0,63.0,308.0,588.0,417.0,112.0,0.927,1375101.5418535126
1888.0,1,1,5.0,134.0,78.01447574334898,68.0,63.0,0,0,0,0,721.0,4849.0,1275.0,177.0,72.0,51.0,307.0,396.0,193.0,47.54624277456647,46.0,44.23338048090523,629.0,365.0,2.74,130.0,10.0,1.0,3597.0,1115.0,44.0,183.0,522.0,463.0,83.0,0.919,1375101.5418535126
1888.0,1,1,7.0,136.0,78.01447574334898,50.0,85.0,0,0,0,0,603.0,4623.0,1100.0,180.0,33.0,34.0,236.0,492.0,350.0,47.54624277456647,43.0,44.23338048090523,731.0,503.0,3.81,132.0,6.0,0.0,3563.0,1260.0,64.0,308.0,388.0,449.0,84.0,0.921,1375101.5418535126
1888.0,1,1,1.0,137.0,78.01447574334898,84.0,47.0,0,0,1,1,659.0,4747.0,1149.0,130.0,76.0,55.0,270.0,456.0,314.0,47.54624277456647,29.0,44.23338048090523,479.0,263.0,1.96,133.0,20.0,3.0,3624.0,907.0,27.0,307.0,726.0,432.0,76.0,0.924,1375101.5418535126
1888.0,1,1,3.0,131.0,78.01447574334898,69.0,61.0,0,0,0,0,535.0,4528.0,1021.0,151.0,46.0,16.0,268.0,485.0,246.0,47.54624277456647,51.0,44.23338048090523,509.0,309.0,2.38,125.0,16.0,3.0,3501.0,1072.0,26.0,196.0,519.0,424.0,70.0,0.923,1375101.5418535126
1888.0,1,1,6.0,138.0,78.01447574334898,66.0,68.0,0,0,0,0,534.0,4713.0,1070.0,150.0,49.0,14.0,194.0,583.0,287.0,47.54624277456647,46.0,44.23338048090523,580.0,357.0,2.67,135.0,13.0,0.0,3610.0,1190.0,23.0,223.0,367.0,416.0,88.0,0.927,1375101.5418535126
1888.0,1,1,8.0,136.0,78.01447574334898,48.0,86.0,0,0,0,0,482.0,4546.0,944.0,98.0,49.0,30.0,246.0,499.0,331.0,47.54624277456647,43.0,44.23338048090523,731.0,464.0,3.54,133.0,6.0,0.0,3538.0,1157.0,50.0,298.0,406.0,494.0,69.0,0.912,1375101.5418535126
1889.0,1,1,2.0,133.0,78.01447574334898,83.0,45.0,0,0,0,0,826.0,4628.0,1251.0,196.0,54.0,42.0,471.0,450.0,331.0,47.54624277456647,41.0,44.23338048090523,626.0,435.0,3.36,121.0,10.0,5.0,3498.0,1152.0,41.0,413.0,497.0,413.0,105.0,0.926,1375101.5418535126
1889.0,1,1,3.0,136.0,78.01447574334898,67.0,65.0,0,0,0,0,867.0,4849.0,1338.0,184.0,66.0,79.0,518.0,516.0,243.0,47.54624277456647,30.0,44.23338048090523,814.0,512.0,3.73,123.0,6.0,2.0,3711.0,1313.0,71.0,408.0,434.0,463.0,91.0,0.923,1375101.5418535126
1889.0,1,1,6.0,136.0,78.01447574334898,61.0,72.0,0,0,0,0,656.0,4673.0,1167.0,131.0,59.0,25.0,429.0,417.0,237.0,47.54624277456647,38.0,44.23338048090523,720.0,485.0,3.66,132.0,6.0,1.0,3575.0,1182.0,36.0,519.0,435.0,365.0,108.0,0.936,1375101.5418535126
1889.0,1,1,7.0,135.0,78.01447574334898,59.0,75.0,0,0,0,0,819.0,4879.0,1356.0,228.0,35.0,62.0,377.0,447.0,252.0,47.54624277456647,44.0,44.23338048090523,894.0,633.0,4.85,109.0,3.0,2.0,3523.0,1365.0,73.0,420.0,408.0,420.0,102.0,0.926,1375101.5418535126
1889.0,1,1,1.0,131.0,78.01447574334898,83.0,43.0,0,0,1,1,935.0,4671.0,1319.0,208.0,77.0,52.0,538.0,386.0,292.0,47.54624277456647,27.0,44.23338048090523,708.0,444.0,3.47,119.0,6.0,3.0,3450.0,1067.0,38.0,524.0,558.0,437.0,90.0,0.919,1375101.5418535126
1889.0,1,1,4.0,130.0,78.01447574334898,63.0,64.0,0,0,0,0,742.0,4695.0,1248.0,215.0,52.0,44.0,393.0,353.0,269.0,47.54624277456647,35.0,44.23338048090523,748.0,513.0,4.0,106.0,4.0,2.0,3460.0,1288.0,33.0,428.0,443.0,466.0,92.0,0.915,1375101.5418535126
1889.0,1,1,5.0,134.0,78.01447574334898,61.0,71.0,0,0,0,0,726.0,4748.0,1202.0,209.0,65.0,42.0,420.0,467.0,231.0,47.54624277456647,44.0,44.23338048090523,801.0,566.0,4.51,125.0,5.0,1.0,3392.0,1296.0,42.0,374.0,345.0,385.0,94.0,0.931,1375101.5418535126
1889.0,1,1,8.0,127.0,78.01447574334898,41.0,83.0,0,0,0,0,632.0,4395.0,1105.0,151.0,57.0,25.0,466.0,456.0,232.0,47.54624277456647,43.0,44.23338048090523,892.0,573.0,4.68,113.0,1.0,0.0,3309.0,1261.0,37.0,527.0,388.0,519.0,91.0,0.904,1375101.5418535126
1890.0,1,1,1.0,129.0,78.01447574334898,86.0,43.0,0,0,1,0,884.0,4419.0,1166.0,184.0,75.0,43.0,517.0,361.0,349.0,47.54624277456647,41.0,44.23338048090523,620.0,389.0,3.06,115.0,6.0,2.0,3435.0,1102.0,27.0,401.0,403.0,320.0,92.0,0.94,121412.0
1890.0,1,1,5.0,134.0,78.01447574334898,76.0,57.0,0,0,0,0,763.0,4722.0,1220.0,175.0,62.0,31.0,530.0,515.0,285.0,47.54624277456647,69.0,44.23338048090523,593.0,387.0,2.93,132.0,13.0,1.0,3561.0,1132.0,27.0,354.0,506.0,359.0,77.0,0.935,147539.0
1890.0,1,1,2.0,139.0,78.01447574334898,83.0,53.0,0,0,0,0,847.0,4891.0,1271.0,147.0,60.0,67.0,516.0,514.0,329.0,47.54624277456647,46.0,44.23338048090523,692.0,446.0,3.24,126.0,6.0,3.0,3712.0,1103.0,41.0,481.0,504.0,344.0,89.0,0.94,102536.0
1890.0,1,1,4.0,134.0,78.01447574334898,77.0,55.0,0,0,0,0,753.0,4644.0,1203.0,150.0,120.0,27.0,433.0,377.0,312.0,47.54624277456647,51.0,44.23338048090523,633.0,369.0,2.79,124.0,9.0,1.0,3572.0,1097.0,41.0,407.0,488.0,382.0,106.0,0.932,131980.0
1890.0,1,1,7.0,136.0,78.01447574334898,44.0,88.0,0,0,0,0,630.0,4633.0,1073.0,132.0,59.0,21.0,497.0,474.0,152.0,47.54624277456647,42.0,44.23338048090523,832.0,544.0,4.13,129.0,2.0,0.0,3553.0,1322.0,33.0,462.0,306.0,405.0,108.0,0.929,47478.0
1890.0,1,1,6.0,135.0,78.01447574334898,63.0,68.0,0,0,0,0,713.0,4832.0,1250.0,208.0,89.0,25.0,350.0,479.0,289.0,47.54624277456647,50.0,44.23338048090523,698.0,400.0,3.06,115.0,6.0,1.0,3531.0,1029.0,14.0,607.0,612.0,440.0,104.0,0.922,60667.0
1890.0,1,1,3.0,133.0,78.01447574334898,78.0,53.0,0,0,0,0,823.0,4707.0,1267.0,220.0,78.0,23.0,522.0,403.0,335.0,47.54624277456647,64.0,44.23338048090523,707.0,441.0,3.32,122.0,9.0,2.0,3584.0,1210.0,22.0,486.0,507.0,398.0,122.0,0.929,148366.0
1890.0,1,1,8.0,138.0,78.01447574334898,23.0,113.0,0,0,0,0,597.0,4739.0,1088.0,160.0,43.0,20.0,408.0,458.0,208.0,47.54624277456647,66.0,44.23338048090523,1235.0,780.0,5.97,119.0,3.0,0.0,3529.0,1520.0,52.0,573.0,381.0,607.0,94.0,0.897,16064.0
1891.0,1,1,6.0,137.0,78.01447574334898,61.0,76.0,0,0,0,0,765.0,4748.0,1233.0,200.0,69.0,23.0,465.0,435.0,337.0,47.54624277456647,36.0,44.23338048090523,820.0,516.0,3.86,121.0,8.0,3.0,3614.0,1272.0,40.0,459.0,407.0,432.0,73.0,0.924,181477.0
1891.0,1,1,1.0,140.0,78.01447574334898,87.0,51.0,0,0,1,0,847.0,4956.0,1264.0,181.0,81.0,53.0,533.0,537.0,289.0,47.54624277456647,82.0,44.23338048090523,658.0,381.0,2.76,126.0,9.0,6.0,3725.0,1223.0,51.0,364.0,525.0,358.0,96.0,0.938,184472.0
1891.0,1,1,2.0,137.0,78.01447574334898,82.0,53.0,0,0,0,0,832.0,4873.0,1231.0,159.0,88.0,60.0,526.0,457.0,238.0,47.54624277456647,50.0,44.23338048090523,730.0,471.0,3.47,114.0,6.0,3.0,3662.0,1207.0,53.0,475.0,477.0,397.0,119.0,0.932,181431.0
1891.0,1,1,7.0,138.0,78.01447574334898,56.0,81.0,0,0,0,0,646.0,4791.0,1158.0,148.0,90.0,40.0,414.0,439.0,244.0,47.54624277456647,44.0,44.23338048090523,790.0,481.0,3.55,125.0,6.0,1.0,3656.0,1234.0,40.0,465.0,393.0,409.0,101.0,0.931,97500.0
1891.0,1,1,5.0,141.0,78.01447574334898,65.0,74.0,0,0,0,0,835.0,5074.0,1295.0,183.0,88.0,22.0,519.0,464.0,242.0,47.54624277456647,46.0,44.23338048090523,888.0,484.0,3.5,118.0,1.0,3.0,3732.0,1371.0,24.0,476.0,400.0,485.0,86.0,0.92,132000.0
1891.0,1,1,3.0,136.0,78.01447574334898,71.0,61.0,0,0,0,0,754.0,4833.0,1271.0,189.0,72.0,46.0,438.0,394.0,224.0,47.54624277456647,36.0,44.23338048090523,711.0,400.0,2.99,117.0,11.0,2.0,3612.0,1098.0,26.0,593.0,651.0,384.0,104.0,0.933,210568.0
1891.0,1,1,4.0,138.0,78.01447574334898,68.0,69.0,0,0,0,0,756.0,4929.0,1244.0,180.0,51.0,21.0,482.0,412.0,232.0,47.54624277456647,58.0,44.23338048090523,773.0,510.0,3.73,105.0,3.0,5.0,3688.0,1279.0,30.0,507.0,342.0,443.0,108.0,0.925,217282.0
1891.0,1,1,8.0,137.0,78.01447574334898,55.0,80.0,0,0,0,0,679.0,4794.0,1148.0,148.0,71.0,29.0,427.0,503.0,205.0,47.54624277456647,50.0,44.23338048090523,744.0,384.0,2.89,122.0,7.0,3.0,3593.0,1160.0,30.0,465.0,446.0,475.0,76.0,0.917,128000.0
1892.0,1,1,12.0,152.0,78.01447574334898,46.0,101.0,0,0,0,0,779.0,5296.0,1343.0,160.0,111.0,30.0,499.0,480.0,227.0,47.54624277456647,62.0,44.23338048090523,1020.0,618.0,4.28,131.0,2.0,2.0,3896.0,1537.0,51.0,536.0,437.0,584.0,100.0,0.91,93589.0
1892.0,1,1,3.0,158.0,78.01447574334898,95.0,59.0,0,0,0,0,935.0,5485.0,1439.0,183.0,105.0,30.0,629.0,508.0,409.0,47.54624277456647,54.0,44.23338048090523,733.0,507.0,3.25,132.0,12.0,5.0,4217.0,1285.0,26.0,600.0,597.0,398.0,98.0,0.94,183727.0
1892.0,1,1,1.0,152.0,78.01447574334898,102.0,48.0,0,0,1,0,862.0,5301.0,1325.0,203.0,51.0,34.0,526.0,492.0,338.0,47.54624277456647,62.0,44.23338048090523,649.0,424.0,2.86,142.0,15.0,1.0,4008.0,1156.0,41.0,460.0,514.0,454.0,128.0,0.929,146421.0
1892.0,1,1,7.0,146.0,78.01447574334898,70.0,76.0,0,0,0,0,635.0,5063.0,1189.0,149.0,92.0,26.0,427.0,482.0,233.0,47.54624277456647,36.0,44.23338048090523,735.0,456.0,3.16,133.0,6.0,1.0,3894.0,1269.0,35.0,424.0,518.0,424.0,85.0,0.932,109067.0
1892.0,1,1,5.0,155.0,78.01447574334898,82.0,68.0,0,0,0,0,766.0,5349.0,1291.0,155.0,75.0,44.0,503.0,476.0,270.0,47.54624277456647,38.0,44.23338048090523,731.0,485.0,3.17,130.0,8.0,2.0,4132.0,1327.0,39.0,535.0,437.0,402.0,140.0,0.939,196473.0
1892.0,1,1,2.0,152.0,78.01447574334898,93.0,56.0,0,0,0,0,855.0,5412.0,1376.0,196.0,96.0,26.0,552.0,538.0,225.0,47.54624277456647,40.0,44.23338048090523,613.0,358.0,2.41,140.0,11.0,2.0,4008.0,1178.0,28.0,413.0,472.0,407.0,95.0,0.935,139928.0
1892.0,1,1,9.0,154.0,78.01447574334898,63.0,89.0,0,0,0,0,649.0,5334.0,1209.0,133.0,61.0,18.0,433.0,508.0,275.0,47.54624277456647,46.0,44.23338048090523,804.0,499.0,3.34,147.0,9.0,0.0,4038.0,1358.0,26.0,447.0,430.0,471.0,133.0,0.928,131159.0
1892.0,1,1,8.0,152.0,78.01447574334898,71.0,80.0,0,0,0,0,811.0,5291.0,1329.0,173.0,85.0,39.0,510.0,474.0,301.0,47.54624277456647,34.0,44.23338048090523,826.0,484.0,3.29,139.0,5.0,1.0,3968.0,1165.0,32.0,635.0,650.0,565.0,97.0,0.912,130566.0
1892.0,1,1,4.0,155.0,78.01447574334898,87.0,66.0,0,0,0,0,860.0,5413.0,1420.0,225.0,95.0,50.0,528.0,515.0,216.0,47.54624277456647,54.0,44.23338048090523,690.0,449.0,2.93,131.0,10.0,5.0,4137.0,1309.0,24.0,492.0,511.0,393.0,128.0,0.939,193731.0
1892.0,1,1,6.0,152.0,78.01447574334898,80.0,73.0,0,0,0,0,802.0,5469.0,1288.0,143.0,108.0,38.0,435.0,453.0,222.0,47.54624277456647,44.0,44.23338048090523,796.0,464.0,3.1,130.0,3.0,1.0,4042.0,1300.0,28.0,537.0,455.0,483.0,113.0,0.927,177205.0
1892.0,1,1,11.0,155.0,78.01447574334898,56.0,94.0,0,0,0,0,703.0,5259.0,1188.0,138.0,53.0,45.0,607.0,492.0,209.0,47.54624277456647,52.0,44.23338048090523,922.0,628.0,4.2,139.0,4.0,1.0,4034.0,1466.0,47.0,543.0,478.0,452.0,100.0,0.929,192442.0
1892.0,1,1,10.0,153.0,78.01447574334898,58.0,93.0,0,0,0,0,731.0,5204.0,1246.0,149.0,78.0,37.0,529.0,555.0,276.0,47.54624277456647,39.0,44.23338048090523,869.0,506.0,3.46,129.0,5.0,3.0,3946.0,1293.0,40.0,556.0,479.0,547.0,122.0,0.916,128279.0
1893.0,1,1,8.0,130.0,78.01447574334898,60.0,70.0,0,0,0,0,820.0,4651.0,1281.0,164.0,86.0,27.0,539.0,323.0,233.0,47.54624277456647,70.0,44.23338048090523,893.0,621.0,4.97,104.0,1.0,2.0,3371.0,1325.0,29.0,534.0,275.0,384.0,95.0,0.929,143000.0
1893.0,1,1,7.0,130.0,78.01447574334898,65.0,63.0,0,0,0,0,775.0,4511.0,1200.0,173.0,83.0,45.0,473.0,296.0,213.0,47.54624277456647,40.0,44.23338048090523,845.0,583.0,4.55,109.0,3.0,3.0,3462.0,1262.0,41.0,547.0,297.0,385.0,88.0,0.93,235000.0
1893.0,1,1,1.0,131.0,78.01447574334898,86.0,43.0,0,0,1,0,1008.0,4678.0,1358.0,178.0,50.0,65.0,561.0,292.0,243.0,47.54624277456647,46.0,44.23338048090523,795.0,573.0,4.43,114.0,2.0,2.0,3491.0,1314.0,66.0,402.0,253.0,353.0,118.0,0.936,193300.0
1893.0,1,1,9.0,128.0,78.01447574334898,56.0,71.0,0,0,0,0,829.0,4664.0,1299.0,186.0,93.0,32.0,466.0,261.0,255.0,47.54624277456647,36.0,44.23338048090523,874.0,597.0,4.81,101.0,4.0,5.0,3352.0,1278.0,26.0,553.0,273.0,421.0,92.0,0.922,223500.0
1893.0,1,1,6.0,131.0,78.01447574334898,65.0,63.0,0,0,0,0,759.0,4617.0,1195.0,161.0,65.0,29.0,531.0,257.0,238.0,47.54624277456647,48.0,44.23338048090523,814.0,592.0,4.55,97.0,4.0,5.0,3516.0,1305.0,38.0,549.0,258.0,321.0,138.0,0.943,194250.0
1893.0,1,1,3.0,129.0,78.01447574334898,73.0,55.0,0,0,0,0,976.0,4747.0,1425.0,222.0,98.0,32.0,532.0,229.0,252.0,47.54624277456647,30.0,44.23338048090523,839.0,532.0,4.2,110.0,2.0,2.0,3421.0,1361.0,35.0,356.0,242.0,395.0,92.0,0.929,130000.0
1893.0,1,1,11.0,126.0,78.01447574334898,50.0,75.0,0,0,0,0,759.0,4566.0,1185.0,177.0,73.0,19.0,485.0,306.0,203.0,47.54624277456647,54.0,44.23338048090523,942.0,708.0,5.9,113.0,4.0,1.0,3240.0,1431.0,38.0,479.0,190.0,330.0,111.0,0.937,53683.0
1893.0,1,1,5.0,136.0,78.01447574334898,68.0,64.0,0,0,0,0,941.0,4858.0,1424.0,182.0,101.0,61.0,504.0,281.0,299.0,47.54624277456647,56.0,44.23338048090523,845.0,578.0,4.29,111.0,6.0,4.0,3634.0,1271.0,36.0,581.0,395.0,432.0,95.0,0.927,290000.0
1893.0,1,1,4.0,133.0,78.01447574334898,72.0,57.0,0,0,0,0,1011.0,5151.0,1553.0,246.0,90.0,80.0,468.0,335.0,202.0,47.54624277456647,71.0,44.23338048090523,841.0,618.0,4.68,107.0,4.0,2.0,3567.0,1357.0,30.0,522.0,286.0,318.0,121.0,0.944,293019.0
1893.0,1,1,2.0,131.0,78.01447574334898,81.0,48.0,0,0,0,0,970.0,4834.0,1447.0,176.0,127.0,37.0,537.0,274.0,210.0,47.54624277456647,62.0,44.23338048090523,766.0,529.0,4.08,104.0,8.0,2.0,3501.0,1232.0,29.0,504.0,280.0,347.0,112.0,0.938,184000.0
1893.0,1,1,10.0,135.0,78.01447574334898,57.0,75.0,0,0,0,0,745.0,4879.0,1288.0,152.0,98.0,10.0,524.0,251.0,250.0,47.54624277456647,63.0,44.23338048090523,829.0,545.0,4.06,114.0,3.0,4.0,3621.0,1292.0,38.0,542.0,301.0,398.0,110.0,0.93,195000.0
1893.0,1,1,12.0,130.0,78.01447574334898,40.0,89.0,0,0,0,0,722.0,4742.0,1258.0,180.0,83.0,23.0,523.0,237.0,154.0,47.54624277456647,63.0,44.23338048090523,1032.0,704.0,5.56,110.0,2.0,0.0,3417.0,1485.0,54.0,574.0,292.0,497.0,96.0,0.912,90000.0
1894.0,1,1,1.0,129.0,78.01447574334898,89.0,39.0,0,0,1,0,1171.0,4799.0,1647.0,271.0,150.0,33.0,516.0,200.0,324.0,47.54624277456647,98.0,44.23338048090523,819.0,620.0,5.0,97.0,1.0,11.0,3349.0,1371.0,31.0,472.0,275.0,293.0,105.0,0.944,328000.0
1894.0,1,1,5.0,135.0,78.01447574334898,70.0,61.0,0,0,0,0,1024.0,4851.0,1514.0,231.0,130.0,42.0,467.0,295.0,282.0,47.54624277456647,35.0,44.23338048090523,1020.0,723.0,5.56,106.0,3.0,5.0,3514.0,1464.0,41.0,560.0,290.0,393.0,85.0,0.928,214000.0
1894.0,1,1,3.0,133.0,78.01447574334898,83.0,49.0,0,0,0,0,1220.0,5011.0,1658.0,272.0,94.0,103.0,535.0,261.0,241.0,47.54624277456647,47.0,44.23338048090523,1002.0,701.0,5.41,108.0,3.0,2.0,3498.0,1529.0,89.0,411.0,262.0,415.0,120.0,0.925,152800.0
1894.0,1,1,8.0,136.0,78.01447574334898,57.0,75.0,0,0,0,0,1056.0,5022.0,1574.0,268.0,87.0,65.0,507.0,306.0,332.0,47.54624277456647,36.0,44.23338048090523,1080.0,739.0,5.72,118.0,0.0,0.0,3489.0,1575.0,43.0,569.0,284.0,458.0,115.0,0.918,239000.0
1894.0,1,1,10.0,134.0,78.01447574334898,55.0,75.0,0,0,0,0,936.0,4753.0,1407.0,228.0,71.0,61.0,517.0,255.0,223.0,47.54624277456647,41.0,44.23338048090523,1108.0,775.0,5.99,112.0,4.0,3.0,3496.0,1616.0,85.0,500.0,223.0,430.0,122.0,0.925,158000.0
1894.0,1,1,6.0,130.0,78.01447574334898,68.0,61.0,0,0,0,0,932.0,4764.0,1442.0,241.0,90.0,37.0,471.0,301.0,220.0,47.54624277456647,24.0,44.23338048090523,896.0,621.0,4.97,106.0,6.0,2.0,3373.0,1390.0,54.0,435.0,254.0,344.0,107.0,0.935,82000.0
1894.0,1,1,12.0,130.0,78.01447574334898,36.0,94.0,0,0,0,0,698.0,4519.0,1216.0,173.0,89.0,42.0,355.0,368.0,219.0,47.54624277456647,53.0,44.23338048090523,1019.0,675.0,5.5,114.0,2.0,1.0,3314.0,1478.0,41.0,486.0,259.0,435.0,131.0,0.919,75000.0
1894.0,1,1,2.0,139.0,78.01447574334898,88.0,44.0,0,0,0,0,962.0,4879.0,1469.0,199.0,96.0,45.0,489.0,219.0,326.0,47.54624277456647,33.0,44.23338048090523,801.0,522.0,3.82,113.0,5.0,5.0,3690.0,1310.0,37.0,546.0,403.0,454.0,103.0,0.923,387000.0
1894.0,1,1,4.0,132.0,78.01447574334898,71.0,57.0,0,0,0,0,1179.0,5088.0,1780.0,258.0,137.0,40.0,510.0,254.0,285.0,47.54624277456647,58.0,44.23338048090523,995.0,720.0,5.63,103.0,3.0,4.0,3455.0,1522.0,62.0,479.0,266.0,351.0,114.0,0.934,352773.0
1894.0,1,1,7.0,133.0,78.01447574334898,65.0,65.0,0,0,0,0,965.0,4700.0,1465.0,223.0,125.0,48.0,444.0,210.0,257.0,47.54624277456647,68.0,44.23338048090523,981.0,731.0,5.62,106.0,2.0,0.0,3512.0,1563.0,39.0,466.0,308.0,355.0,106.0,0.936,159000.0
1894.0,1,1,9.0,133.0,78.01447574334898,56.0,76.0,0,0,0,0,771.0,4610.0,1320.0,171.0,113.0,54.0,442.0,289.0,190.0,47.54624277456647,40.0,44.23338048090523,953.0,682.0,5.29,114.0,2.0,0.0,3483.0,1418.0,48.0,500.0,319.0,426.0,109.0,0.923,155000.0
1894.0,1,1,11.0,132.0,78.01447574334898,45.0,87.0,0,0,0,0,882.0,4581.0,1317.0,218.0,118.0,59.0,617.0,375.0,249.0,47.54624277456647,69.0,44.23338048090523,1122.0,678.0,5.51,102.0,0.0,4.0,3321.0,1573.0,59.0,446.0,190.0,499.0,81.0,0.908,125000.0
1895.0,1,1,1.0,131.0,78.01447574334898,87.0,43.0,0,0,1,0,1009.0,4725.0,1530.0,235.0,89.0,25.0,355.0,243.0,310.0,47.54624277456647,106.0,44.23338048090523,646.0,479.0,3.8,104.0,10.0,4.0,3403.0,1216.0,31.0,430.0,244.0,288.0,108.0,0.946,293000.0
1895.0,1,1,5.0,133.0,78.01447574334898,71.0,60.0,0,0,0,0,879.0,4757.0,1346.0,191.0,78.0,41.0,397.0,319.0,184.0,47.54624277456647,63.0,44.23338048090523,838.0,635.0,4.93,104.0,5.0,6.0,3479.0,1366.0,42.0,397.0,218.0,326.0,97.0,0.941,230000.0
